Tag Code,Report Season,Location
LHU735,2012,El Rosario
LHU739,2012,El Rosario
LHU767,2012,El Rosario
LHU859,2012,El Rosario
LHU966,2012,El Rosario
LHW115,2012,El Rosario
LHW129,2012,El Rosario
LHY794,2012,El Rosario
LHZ058,2012,El Rosario
LJA123,2012,El Rosario
LJA633,2012,El Rosario
LJM147,2012,El Rosario
LJM448,2012,El Rosario
LJM516,2012,El Rosario
LJM604,2012,El Rosario
LJM652,2012,El Rosario
LJP030,2012,El Rosario
LJU607,2012,El Rosario
LJU624,2012,El Rosario
LLM416,2012,El Rosario
LLT443,2012,El Rosario
LLT542,2012,El Rosario
LLU984,2012,El Rosario
LLX492,2012,El Rosario
LLX719,2012,El Rosario
LLY025,2012,El Rosario
LME479,2012,Cerro Pelon
LMG785,2012,El Rosario
LML222,2012,El Rosario
LML347,2012,El Rosario
LMM457,2012,El Rosario
LMR798,2012,El Rosario
LMY799,2012,El Rosario
LMY896,2012,El Rosario
LMZ138,2012,El Rosario
LMZ430,2012,El Rosario
LNE928,2012,El Rosario
LNH104,2012,El Rosario
LNM471,2012,El Rosario
LNX202,2012,El Rosario
LNY639,2012,El Rosario
LPA141,2012,El Rosario
LPC512,2012,El Rosario
LPE217,2012,El Rosario
LPG039,2012,El Rosario
LPH483,2012,El Rosario
LPM055,2012,El Rosario
LPM064,2012,El Rosario
LPY830,2012,El Rosario
LRY929,2012,El Rosario
MAS277,2012,El Rosario
MAY036,2012,El Rosario
MAY381,2012,El Rosario
MAY405,2012,El Rosario
MAZ576,2012,El Rosario
MBJ945,2012,El Rosario
MBZ957,2012,El Rosario
MCB993,2012,El Rosario
MCC582,2012,El Rosario
MCE300,2012,El Rosario
MCE316,2012,El Rosario
MCG496,2012,El Rosario
MCJ758,2012,El Rosario
MCM226,2012,El Rosario
MCN269,2012,El Rosario
MCT202,2012,El Rosario
MCT283,2012,El Rosario
MEJ705,2012,El Rosario
MEN003,2012,El Rosario
MET333,2012,El Rosario
MET908,2012,El Rosario
MEU518,2012,Sierra Chincua
MEU679,2012,El Rosario
MEX595,2012,El Rosario
MEY872,2012,El Rosario
MEZ975,2012,Sierra Chincua
MGH084,2012,El Rosario
MGH901,2012,El Rosario
MGJ061,2012,El Rosario
MGJ554,2012,El Rosario
MGX517,2012,El Rosario
MGX533,2012,El Rosario
MGZ884,2012,El Rosario
MGZ955,2012,El Rosario
MHB774,2012,El Rosario
MHG089,2012,El Rosario
MHG205,2012,El Rosario
MHJ560,2012,Cerro Pelon
MHL653,2012,El Rosario
MHP305,2012,El Rosario
MHY405,2012,Cerro Pelon
MJA215,2012,El Rosario
MJC052,2012,El Rosario
MJH609,2012,Sierra Chincua
MJL760,2012,El Rosario
MJL962,2012,El Rosario
MJM673,2012,El Rosario
MJN181,2012,El Rosario
MJN189,2012,El Rosario
MJN231,2012,El Rosario
MJN621,2012,El Rosario
MJR222,2012,El Rosario
MJS133,2012,El Rosario
MJS636,2012,El Rosario
MJT782,2012,El Rosario
MJT863,2012,El Rosario
MJT894,2012,El Rosario
MJZ679,2012,El Rosario
MLL255,2012,El Rosario
MLY400,2012,El Rosario
MMB300,2012,El Rosario
MMC105,2012,El Rosario
MMC142,2012,El Rosario
MMR264,2012,El Rosario
MMT203,2012,El Rosario
MNU994,2012,El Rosario
MPW280,2012,El Rosario
MPW282,2012,El Rosario
MPW394,2012,El Rosario
MPW615,2012,El Rosario
NCB978,2012,El Rosario
NCW393,2012,El Rosario
NCX534,2012,Cerro Pelon
NEU360,2012,El Rosario
NEZ758,2012,Piedra Herrada
NGU846,2012,Cerro Pelon
NHC554,2012,El Rosario
NJC280,2012,El Rosario
NJM619,2012,El Rosario
NLG407,2012,Cerro Pelon
NLG633,2012,El Rosario
NLJ694,2012,El Rosario
NLN968,2012,El Rosario
NLP176,2012,Piedra Herrada
NUC758,2012,Valle De Bravo
PAT064,2012,El Rosario
PBB879,2012,El Rosario
PBT237,2012,El Rosario
PBW726,2012,El Rosario
PCA925,2012,El Rosario
PCB248,2012,Cerro Pelon
PCB427,2012,El Rosario
PCH506,2012,El Rosario
PCJ362,2012,Cerro Pelon
PCL182,2012,El Rosario
PCL318,2012,El Rosario
PCL339,2012,El Rosario
PCN167,2012,El Rosario
PCX482,2012,El Rosario
PCY035,2012,El Rosario
PEZ123,2012,El Rosario
PGC453,2012,El Rosario
PGM608,2012,El Rosario
PGM803,2012,Cerro Pelon
PGM979,2012,El Rosario
PGR034,2012,El Rosario
PGR794,2012,El Rosario
PGS390,2012,El Rosario
PGS677,2012,El Rosario
PGU660,2012,El Rosario
PGW717,2012,El Rosario
PGZ551,2012,El Rosario
PGZ900,2012,El Rosario
PHA758,2012,El Rosario
PHH755,2012,El Rosario
PHP238,2012,Cerro Pelon
PHW262,2012,El Rosario
PHW349,2012,El Rosario
PHX004,2012,El Rosario
PHZ964,2012,El Rosario
PJR558,2012,Cerro Pelon
PJS617,2012,El Rosario
PJS689,2012,El Rosario
PJS965,2012,Sierra Chincua
PJU815,2012,El Rosario
PLR064,2012,El Rosario
PLX533,2012,Cerro Pelon
PMA187,2012,El Rosario
PMC502,2012,El Rosario
PMG239,2012,El Rosario
PMG427,2012,El Rosario
PMN733,2012,El Rosario
PMP805,2012,El Rosario
PMS401,2012,El Rosario
PMS808,2012,El Rosario
PMX410,2012,El Rosario
PNB005,2012,El Rosario
PNH123,2012,El Rosario
PPA195,2012,El Rosario
RAR084,2012,El Rosario
RAS626,2012,El Rosario
RAS811,2012,El Rosario
RAT047,2012,El Rosario
RAT204,2012,El Rosario
RAT825,2012,El Rosario
RAT935,2012,El Rosario
RAX032,2012,Valle De Bravo
RAX236,2012,El Rosario
RAY326,2012,El Rosario
RAY542,2012,El Rosario
RAY816,2012,El Rosario
RAZ556,2012,Sierra Chincua
RBA670,2012,El Rosario
RBB373,2012,El Rosario
RBL049,2012,El Rosario
RBL213,2012,Valle De Bravo
RBP335,2012,El Rosario
RBP517,2012,El Rosario
RBS155,2012,El Rosario
RBS547,2012,El Rosario
RCB382,2012,Cerro Pelon
RCE369,2012,El Rosario
RCE491,2012,El Rosario
RCJ051,2012,El Rosario
RCJ680,2012,El Rosario
RCJ961,2012,El Rosario
RCM456,2012,El Rosario
RCU127,2012,El Rosario
RCY735,2012,El Rosario
RCZ765,2012,El Rosario
REB066,2012,El Rosario
REB078,2012,El Rosario
REC078,2012,El Rosario
REH633,2012,Cerro Pelon
REH819,2012,El Rosario
REM176,2012,El Rosario
REM962,2012,El Rosario
REN281,2012,Cerro Pelon
REN292,2012,El Rosario
RER089,2012,El Rosario
RES594,2012,Cerro Pelon
RET068,2012,El Rosario
REX457,2012,El Rosario
REX729,2012,El Rosario
RGA555,2012,El Rosario
RGE202,2012,Cerro Pelon
RGE221,2012,El Rosario
RGG528,2012,El Rosario
RGH232,2012,El Rosario
RGH801,2012,El Rosario
RGL830,2012,El Rosario
RGM907,2012,El Rosario
RGN989,2012,El Rosario
RGP638,2012,El Rosario
RGR806,2012,Sierra Chincua
RGS079,2012,El Rosario
RGS990,2012,El Rosario
RGT138,2012,El Rosario
RGU728,2012,El Rosario
RGU772,2012,El Rosario
RGU794,2012,El Rosario
RGU807,2012,Sierra Chincua
RGU899,2012,El Rosario
RGU910,2012,El Rosario
RGX483,2012,El Rosario
RGX829,2012,El Rosario
RGY403,2012,El Rosario
RGZ381,2012,El Rosario
RHA852,2012,El Rosario
RHA863,2012,El Rosario
RHB522,2012,Sierra Chincua
RHC646,2012,El Rosario
RHH434,2012,El Rosario
RHJ214,2012,El Rosario
RHL059,2012,El Rosario
RHL385,2012,El Rosario
RHP179,2012,El Rosario
RHR628,2012,El Rosario
RHU580,2012,Cerro Pelon
RHU783,2012,El Rosario
RHU787,2012,El Rosario
RHU837,2012,El Rosario
RHY437,2012,El Rosario
RHY644,2012,Cerro Pelon
RJH949,2012,El Rosario
RJJ522,2012,El Rosario
RJP527,2012,Sierra Chincua
RJS064,2012,El Rosario
RJT859,2012,Cerro Pelon
RJT872,2012,El Rosario
RJT929,2012,El Rosario
RJT954,2012,El Rosario
RJW751,2012,El Rosario
RLC183,2012,El Rosario
RLC323,2012,El Rosario
RLE069,2012,El Rosario
RLE214,2012,El Rosario
RLE992,2012,Cerro Pelon
RLH116,2012,El Rosario
RLH579,2012,Sierra Chincua
RLJ226,2012,El Rosario
RLJ292,2012,El Rosario
RLJ429,2012,El Rosario
RLJ466,2012,El Rosario
RLJ519,2012,El Rosario
RLJ525,2012,El Rosario
RLJ620,2012,El Rosario
RLJ646,2012,El Rosario
RLJ670,2012,El Rosario
RLS317,2012,El Rosario
RLT565,2012,El Rosario
RLU026,2012,El Rosario
RLU802,2012,Cerro Pelon
RMA725,2012,Cerro Pelon
RMG313,2012,El Rosario
RMG595,2012,El Rosario
RMH777,2012,El Rosario
RMN733,2012,Cerro Pelon
RMN775,2012,Sierra Chincua
RMP286,2012,El Rosario
RMR650,2012,El Rosario
RMS909,2012,El Rosario
RMS911,2012,El Rosario
RMS914,2012,El Rosario
RNG333,2012,Sierra Chincua
RNG532,2012,El Rosario
RNG599,2012,El Rosario
RNG623,2012,El Rosario
RNJ017,2012,El Rosario
RNJ220,2012,El Rosario
RNJ277,2012,El Rosario
RNJ332,2012,El Rosario
RNJ342,2012,El Rosario
RNJ521,2012,El Rosario
RNJ528,2012,Cerro Pelon
RNJ585,2012,El Rosario
RNJ605,2012,El Rosario
RNL903,2012,El Rosario
RNM290,2012,El Rosario
RNP040,2012,Piedra Herrada
RNX041,2012,El Rosario
RPA525,2012,El Rosario
RPB026,2012,Cerro Pelon
RPP145,2012,El Rosario
RPS527,2012,El Rosario
RPT432,2012,El Rosario
RPW812,2012,El Rosario
RPW875,2012,El Rosario
RRM864,2012,Sierra Chincua
RRM930,2012,Cerro Pelon
RRM967,2012,El Rosario
RRP885,2012,El Rosario
SP899,2012,El Rosario
082LA,2011,El Rosario
825IA,2011,El Rosario
ADS745,2011,Cerro Pelon
ADY666,2011,El Rosario
AES805,2011,El Rosario
AT802,2011,El Rosario
BFL617,2011,El Rosario
BGP691,2011,El Rosario
CCZ715,2011,El Rosario
CDB448,2011,El Rosario
CDX478,2011,El Rosario
CEB672,2011,El Rosario
CET335,2011,Cerro Pelon
CGA713,2011,El Rosario
CHO936,2011,Piedra Herrada
CHU307,2011,El Rosario
EEP231,2011,El Rosario
EHZ446,2011,El Rosario
GCW355,2011,El Rosario
GEP098,2011,El Rosario
GET872,2011,El Rosario
GEW041,2011,El Rosario
GMB587,2011,El Rosario
GRJ056,2011,El Rosario
GRN356,2011,El Rosario
HBS669,2011,El Rosario
HBU388,2011,Cerro Pelon
HBU443,2011,El Rosario
HLJ606,2011,Cerro Pelon
JEH668,2011,El Rosario
JGS734,2011,Cerro Pelon
JJH353,2011,El Rosario
JJH419,2011,El Rosario
LBB553,2011,Sierra Chincua
LBE340,2011,El Rosario
LBG513,2011,El Rosario
LBG898,2011,Sierra Chincua
LBH149,2011,El Rosario
LBH594,2011,El Rosario
LBJ548,2011,Piedra Herrada
LBP962,2011,El Rosario
LCJ943,2011,El Rosario
LEC845,2011,El Rosario
LEE603,2011,Piedra Herrada
LEL722,2011,El Rosario
LEM024,2011,El Rosario
LEM295,2011,Cerro Pelon
LEM517,2011,El Rosario
LEP732,2011,El Rosario
LER255,2011,Cerro Pelon
LER934,2011,El Rosario
LET817,2011,El Rosario
LEU644,2011,El Rosario
LEU828,2011,El Rosario
LEU961,2011,El Rosario
LEW321,2011,Piedra Herrada
LEZ573,2011,El Rosario
LGA874,2011,El Rosario
LGE149,2011,El Rosario
LGE326,2011,El Rosario
LGE818,2011,El Rosario
LGL862,2011,El Rosario
LGL906,2011,El Rosario
LGM107,2011,El Rosario
LGR938,2011,El Rosario
LGT003,2011,Cerro Pelon
LGT946,2011,El Rosario
LHG410,2011,El Rosario
LHG961,2011,El Rosario
LHH333,2011,El Rosario
LHJ729,2011,Sierra Chincua
LHM289,2011,Piedra Herrada
LHT279,2011,El Rosario
LHT454,2011,El Rosario
LHT646,2011,El Rosario
LHU401,2011,Piedra Herrada
LHU661,2011,El Rosario
LHW069,2011,El Rosario
LHW507,2011,El Rosario
LJA620,2011,El Rosario
LJE248,2011,El Rosario
LJL668,2011,El Rosario
LJL696,2011,El Rosario
LJM843,2011,El Rosario
LJR376,2011,Piedra Herrada
LJU180,2011,El Rosario
LJU516,2011,El Rosario
LJW634,2011,El Rosario
LLZ766,2011,El Rosario
LLZ837,2011,El Rosario
LMC007,2011,Sierra Chincua
LME161,2011,El Rosario
LMH051,2011,El Rosario
LMJ001,2011,El Rosario
LML192,2011,El Rosario
LML272,2011,Piedra Herrada
LML311,2011,Sierra Chincua
LMY839,2011,El Rosario
LMZ515,2011,El Rosario
LNA991,2011,El Rosario
LNG566,2011,El Rosario
LNG886,2011,El Rosario
LNG905,2011,El Rosario
LNH208,2011,El Rosario
LNM424,2011,El Rosario
LNM445,2011,El Rosario
LNN551,2011,El Rosario
LNY638,2011,El Rosario
LPA223,2011,El Rosario
LPA449,2011,El Rosario
LPC625,2011,El Rosario
LPE080,2011,El Rosario
LPE275,2011,Cerro Pelon
LPG993,2011,El Rosario
LPH560,2011,El Rosario
LPH709,2011,El Rosario
LPL192,2011,El Rosario
LPL206,2011,El Rosario
LPL596,2011,El Rosario
LPN809,2011,El Rosario
LPX724,2011,El Rosario
LRZ738,2011,El Rosario
MAT378,2011,El Rosario
MCC780,2011,El Rosario
MCC982,2011,El Rosario
MCE170,2011,El Rosario
MCE263,2011,El Rosario
MCE904,2011,El Rosario
MCG114,2011,El Rosario
MCG119,2011,El Rosario
MCG133,2011,El Rosario
MCG560,2011,El Rosario
MCH664,2011,Cerro Pelon
MCH688,2011,Cerro Pelon
MCH724,2011,Cerro Pelon
MCL723,2011,El Rosario
MCM057,2011,El Rosario
MCM684,2011,El Rosario
MCN181,2011,El Rosario
MCN270,2011,El Rosario
MCN543,2011,El Rosario
MCS658,2011,El Rosario
MCS676,2011,El Rosario
MCT225,2011,El Rosario
MCT398,2011,El Rosario
MCT405,2011,El Rosario
MCT617,2011,El Rosario
MCT619,2011,El Rosario
MCT620,2011,El Rosario
MCW892,2011,El Rosario
MCW923,2011,El Rosario
MEJ511,2011,El Rosario
MET570,2011,El Rosario
MEU061,2011,El Rosario
MEW035,2011,El Rosario
MEZ865,2011,El Rosario
MGZ865,2011,El Rosario
MHA280,2011,El Rosario
MHA328,2011,Cerro Pelon
MHA380,2011,El Rosario
MHC582,2011,El Rosario
MHC634,2011,El Rosario
MHC652,2011,El Rosario
MHC682,2011,Cerro Pelon
MHC794,2011,El Rosario
MHC879,2011,El Rosario
MHC883,2011,El Rosario
MHH465,2011,El Rosario
MHN813,2011,El Rosario
MHY444,2011,El Rosario
MHZ006,2011,El Rosario
MHZ527,2011,El Rosario
MJE562,2011,El Rosario
MJE575,2011,El Rosario
MJE737,2011,El Rosario
MJG588,2011,El Rosario
MJH605,2011,El Rosario
MJM879,2011,El Rosario
MJN182,2011,El Rosario
MJS202,2011,El Rosario
MJS497,2011,El Rosario
MJT892,2011,El Rosario
MJT925,2011,El Rosario
MJU336,2011,Cerro Pelon
MJU338,2011,Cerro Pelon
MJU385,2011,Cerro Pelon
MJU414,2011,Cerro Pelon
MJU648,2011,El Rosario
MJU691,2011,Cerro Pelon
MJU726,2011,Cerro Pelon
MJW346,2011,El Rosario
MJY031,2011,El Rosario
MJZ880,2011,El Rosario
MLL256,2011,El Rosario
MLY100,2011,El Rosario
MMC342,2011,El Rosario
MMC487,2011,El Rosario
MMP504,2011,El Rosario
MMS051,2011,El Rosario
MMS231,2011,Cerro Pelon
MMS234,2011,El Rosario
MMS482,2011,El Rosario
MMS913,2011,El Rosario
MMX297,2011,El Rosario
MNC847,2011,El Rosario
MNE554,2011,Sierra Chincua
MNU071,2011,El Rosario
MNY626,2011,El Rosario
MPB259,2011,El Rosario
MPW105,2011,El Rosario
NAT188,2011,El Rosario
NAU326,2011,El Rosario
NAU532,2011,Cerro Pelon
NAY267,2011,El Rosario
NAY371,2011,Cerro Pelon
NBS307,2011,El Rosario
NBZ277,2011,Cerro Pelon
NBZ814,2011,Cerro Pelon
NCB947,2011,Cerro Pelon
NCC863,2011,Cerro Pelon
NCE649,2011,Cerro Pelon
NCE750,2011,El Rosario
NCG423,2011,Cerro Pelon
NCG469,2011,Cerro Pelon
NCH064,2011,Cerro Pelon
NCH244,2011,El Rosario
NCH276,2011,Cerro Pelon
